n_agents,comparison,delta,cohen_d,welch_raw_p,welch_holm_p,mannwhitney_p,sig_holm,sig_mwu
3,graph (multi-head): DGN-QMIX - MLP-QMIX,4.120188633170713,0.48314461015908045,0.2991071777929549,0.7538842723361706,0.3846730627355087,False,False
3,vs single-head GAT: DGN-QMIX - GAT-QMIX,12.242410343279857,1.0088406026659476,0.03737817311574682,0.1495126924629873,0.031209012771740218,False,True
3,vs fixed GCN: DGN-QMIX - GNN-QMIX,2.1625512680485883,0.19073854677182492,0.6748485425861748,0.7538842723361706,0.8501067391385259,False,False
3,net: DGN-QMIX - QMIX,4.695259932699912,0.5345054009631537,0.2512947574453902,0.7538842723361706,0.27303633975118835,False,False
6,graph (multi-head): DGN-QMIX - MLP-QMIX,-9.073985019003906,-0.43523693603656194,0.3489720105422174,1.0,0.9698499769931556,False,False
6,vs single-head GAT: DGN-QMIX - GAT-QMIX,3.151410677198598,0.12990402444992882,0.7749500005872574,1.0,0.9698499769931556,False,False
6,vs fixed GCN: DGN-QMIX - GNN-QMIX,11.706247804395474,0.5273476186320396,0.2570167596250464,1.0,0.3447042220069576,False,False
6,net: DGN-QMIX - QMIX,5.550199171383184,0.24984068498628803,0.5847707856630271,1.0,0.5205228832757727,False,False
