comparison,advantage,cohens_d,welch_p_holm,mwu_p,significant
gnn_true_vs_mlp,16.40850694444444,2.9773163246778935,4.238693553227613e-05,7.658289467492398e-05,True
gnn_true_vs_gnn_wrong,16.21354166666667,2.9361569956597484,4.238693553227613e-05,0.00012334575440397442,True
gnn_true_vs_gnn_complete,15.656770833333326,2.837532768020135,4.238693553227613e-05,0.0003080447056277469,True
