comparison,advantage,cohens_d,welch_p_holm,mwu_p,significant
gnn_true_vs_mlp,10.968576388888877,1.5746906383196597,0.005630999907794039,0.0013539414430926307,True
gnn_true_vs_gnn_wrong,11.475520833333334,1.6436364838678381,0.005630999907794039,0.0005920421458944265,True
gnn_true_vs_gnn_complete,11.185416666666683,1.602666173835593,0.005630999907794039,0.0009009355963600168,True
