run_id,algo,env,seed,episode,env_step,return,episode_len,epsilon,loss,grad_norm,wallclock_s
iql__N6__spread__seed3,iql,mpe:simple_spread,3,0,25,-58.76232765997733,25,0.99981,,,0.02741570898797363
iql__N6__spread__seed3,iql,mpe:simple_spread,3,1,50,-38.602326121590465,25,0.9996120833333333,,,0.04079137498047203
iql__N6__spread__seed3,iql,mpe:simple_spread,3,2,75,-28.34458899373072,25,0.9994141666666667,,,0.05403041699901223
iql__N6__spread__seed3,iql,mpe:simple_spread,3,3,100,-61.92751966021746,25,0.99921625,,,0.06756024999776855
iql__N6__spread__seed3,iql,mpe:simple_spread,3,4,125,-59.75122905512932,25,0.9990183333333333,,,0.08100399997783825
iql__N6__spread__seed3,iql,mpe:simple_spread,3,5,150,-43.82163230953409,25,0.9988204166666667,,,0.09437783400062472
iql__N6__spread__seed3,iql,mpe:simple_spread,3,6,175,-41.75246518621832,25,0.9986225,,,0.10739683400606737
iql__N6__spread__seed3,iql,mpe:simple_spread,3,7,200,-25.778236304130296,25,0.9984245833333333,,,0.12042637501144782
iql__N6__spread__seed3,iql,mpe:simple_spread,3,8,225,-48.916099148520644,25,0.9982266666666667,7.64324290411813,3.631974560873849,0.14141062495764345
iql__N6__spread__seed3,iql,mpe:simple_spread,3,9,250,-36.701179876776614,25,0.99802875,7.192948341369629,3.6895039876302085,0.16093445901060477
iql__N6__spread__seed3,iql,mpe:simple_spread,3,10,275,-40.432440377688046,25,0.9978308333333333,6.664054711659749,3.932803988456726,0.18121650000102818
iql__N6__spread__seed3,iql,mpe:simple_spread,3,11,300,-32.773994923624414,25,0.9976329166666666,6.401901086171468,4.228768269220988,0.2013314589858055
iql__N6__spread__seed3,iql,mpe:simple_spread,3,12,325,-33.88108074393046,25,0.997435,5.207070895603725,4.654075418199811,0.22246512497076765
iql__N6__spread__seed3,iql,mpe:simple_spread,3,13,350,-34.204601850007485,25,0.9972370833333334,4.75462023417155,5.150411367416382,0.2425234999973327
