step,episode,kind,ep_return,ep_length,ep_success,rolling_success_100,epsilon,loss,q_mean,q_tot_mean,eval_return_mean,eval_return_std,eval_success_rate,eval_length_mean
20,1,train,-0.01666666666666672,20,0,0.0,0.99639,,,,,,,
40,2,train,1.05,20,0,0.0,0.99259,,,,,,,
60,3,train,0.38333333333333314,20,0,0.0,0.98879,,,,,,,
80,4,train,0.8166666666666668,20,0,0.0,0.98499,,,,,,,
100,5,train,-0.55,20,0,0.0,0.98119,,,,,,,
120,6,train,0.23333333333333345,20,0,0.0,0.97739,,,,,,,
140,7,train,-0.03333333333333336,20,0,0.0,0.97359,,,,,,,
160,8,train,0.2166666666666665,20,0,0.0,0.96979,,,,,,,
180,9,train,0.4666666666666668,20,0,0.0,0.96599,,,,,,,
200,10,train,0.04999999999999999,20,0,0.0,0.96219,,,,,,,
220,11,train,0.5500000000000003,20,0,0.0,0.95839,,,,,,,
240,12,train,0.1333333333333335,20,0,0.0,0.95459,,,,,,,
260,13,train,0.46666666666666656,20,0,0.0,0.95079,,,,,,,
280,14,train,0.7999999999999999,20,0,0.0,0.94699,,,,,,,
300,15,train,0.38333333333333336,20,0,0.0,0.94319,,,,,,,
320,16,train,0.06666666666666662,20,0,0.0,0.9393900000000001,,,,,,,
340,17,train,-0.20000000000000004,20,0,0.0,0.93559,,,,,,,
360,18,train,0.48333333333333334,20,0,0.0,0.93179,,,,,,,
380,19,train,-0.21666666666666673,20,0,0.0,0.92799,,,,,,,
400,20,train,-0.11666666666666668,20,0,0.0,0.9241900000000001,,,,,,,
420,21,train,0.8833333333333335,20,0,0.0,0.92039,,,,,,,
435,22,train,2.433333333333333,15,1,0.045454545454545456,0.91754,,,,,,,
455,23,train,0.29999999999999993,20,0,0.043478260869565216,0.91374,,,,,,,
475,24,train,-0.1666666666666668,20,0,0.041666666666666664,0.90994,,,,,,,
495,25,train,-0.7,20,0,0.04,0.90614,,,,,,,
511,26,train,2.1733333333333333,16,1,0.07692307692307693,0.9031,0.0457686111330986,,0.5278961658477783,,,,
531,27,train,-0.05000000000000007,20,0,0.07407407407407407,0.8993,0.0666813775897026,,0.5566700100898743,,,,
551,28,train,-0.45,20,0,0.07142857142857142,0.8955,0.037593644112348557,,0.42384061217308044,,,,
571,29,train,0.43333333333333324,20,0,0.06896551724137931,0.8917,0.04572649300098419,,0.4599485397338867,,,,
578,30,train,2.1799999999999997,7,1,0.1,0.89037,0.04693744704127312,,0.5721077919006348,,,,
598,31,train,-0.33333333333333337,20,0,0.0967741935483871,0.88657,0.025856446474790573,,0.42913925647735596,,,,
618,32,train,0.8000000000000002,20,0,0.09375,0.88277,0.041225749999284744,,0.36755746603012085,,,,
638,33,train,0.30000000000000004,20,0,0.09090909090909091,0.87897,0.045720964670181274,,0.5088841915130615,,,,
658,34,train,1.1333333333333333,20,0,0.08823529411764706,0.87517,0.025676120072603226,,0.483980655670166,,,,
678,35,train,0.6333333333333331,20,0,0.08571428571428572,0.87137,0.06754457205533981,,0.4716920852661133,,,,
698,36,train,0.3833333333333334,20,0,0.08333333333333333,0.86757,0.028307577595114708,,0.45584943890571594,,,,
718,37,train,0.5666666666666668,20,0,0.08108108108108109,0.86377,0.07478711009025574,,0.7456954717636108,,,,
738,38,train,0.13333333333333325,20,0,0.07894736842105263,0.85997,0.02467670664191246,,0.8403441905975342,,,,
758,39,train,0.6333333333333333,20,0,0.07692307692307693,0.85617,0.04410465061664581,,0.7895607948303223,,,,
778,40,train,0.8666666666666667,20,0,0.075,0.85237,0.08362463116645813,,0.8382877111434937,,,,
798,41,train,-0.4833333333333333,20,0,0.07317073170731707,0.84857,0.05297572910785675,,0.8248101472854614,,,,
818,42,train,0.6000000000000002,20,0,0.07142857142857142,0.84477,0.04554970562458038,,0.7677011489868164,,,,
827,43,train,2.0100000000000002,9,1,0.09302325581395349,0.84306,0.042819101363420486,,0.7718974351882935,,,,
847,44,train,0.016666666666666656,20,0,0.09090909090909091,0.83926,0.06671299040317535,,0.7861101031303406,,,,
867,45,train,0.7166666666666668,20,0,0.08888888888888889,0.83546,0.07805866003036499,,0.8733229041099548,,,,
887,46,train,-0.13333333333333336,20,0,0.08695652173913043,0.8316600000000001,0.0593571737408638,,0.8130573034286499,,,,
907,47,train,-0.6666666666666669,20,0,0.0851063829787234,0.82786,0.06049349904060364,,1.1142103672027588,,,,
927,48,train,0.46666666666666656,20,0,0.08333333333333333,0.82406,0.03801637887954712,,1.1041947603225708,,,,
947,49,train,1.0499999999999998,20,0,0.08163265306122448,0.82026,0.15888625383377075,,1.0311282873153687,,,,
967,50,train,0.36666666666666653,20,0,0.08,0.81646,0.09880133718252182,,1.0362968444824219,,,,
967,50,eval,,,,,0.81646,,,,-0.19116666666666682,0.8122289462405975,0.05,19.2
987,51,train,0.5,20,0,0.0784313725490196,0.81266,0.047607436776161194,,0.9982237815856934,,,,
1007,52,train,-0.36666666666666664,20,0,0.07692307692307693,0.80886,0.0770796462893486,,1.0512022972106934,,,,
1027,53,train,0.33333333333333315,20,0,0.07547169811320754,0.80506,0.10742894560098648,,1.0127997398376465,,,,
1047,54,train,0.3833333333333334,20,0,0.07407407407407407,0.80126,0.12981370091438293,,1.0561206340789795,,,,
1067,55,train,-0.6166666666666668,20,0,0.07272727272727272,0.7974600000000001,0.12179286777973175,,0.9755420088768005,,,,
1087,56,train,0.4,20,0,0.07142857142857142,0.79366,0.08672301471233368,,1.0411491394042969,,,,
1107,57,train,0.1999999999999999,20,0,0.07017543859649122,0.78986,0.11128701269626617,,1.2790178060531616,,,,
