run_id,algo,env,seed,episode,env_step,return,episode_len,epsilon,loss,grad_norm,wallclock_s
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,0,25,-28.437277993506825,25,0.99981,,,0.02761929197004065
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,1,50,-36.733122724885355,25,0.9996120833333333,,,0.041318791976664215
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,2,75,-34.62476040991535,25,0.9994141666666667,,,0.053923333005513996
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,3,100,-45.298774711818226,25,0.99921625,,,0.06645529199158773
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,4,125,-41.27362431760217,25,0.9990183333333333,,,0.07895820797421038
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,5,150,-49.29694253522792,25,0.9988204166666667,,,0.09150162496371195
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,6,175,-23.31006450409112,25,0.9986225,,,0.10399020800832659
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,7,200,-32.88998156268581,25,0.9984245833333333,,,0.11648187501123175
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,8,225,-43.088141826892915,25,0.9982266666666667,0.3232195345418794,3.805331758090428,0.15538287500385195
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,9,250,-43.00050295280725,25,0.99802875,0.1440128137667974,2.381827632586161,0.1922911669826135
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,10,275,-46.042922929332676,25,0.9978308333333333,0.1691118304928144,2.534221887588501,0.22868208296131343
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,11,300,-52.279413423623815,25,0.9976329166666666,0.16352295378843942,2.221396505832672,0.2639650420169346
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,12,325,-27.7427636853371,25,0.997435,0.08133040953959737,1.9185620035443987,0.3023191249812953
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,13,350,-32.40706903894434,25,0.9972370833333334,0.09915088738004367,1.7598276535669963,0.33741287497105077
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,14,375,-43.25703707979498,25,0.9970391666666667,0.07248963167270024,1.7262388269106548,0.3726835419656709
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,15,400,-45.06952848149885,25,0.99684125,0.05589877627789974,1.4322635134061177,0.4180724580073729
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,16,425,-33.65685998451951,25,0.9966433333333333,0.06521281280687877,1.514961736542838,0.4641532080131583
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,17,450,-30.079498249060013,25,0.9964454166666666,0.054297842706243195,1.1863744656244914,0.5086424999753945
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,18,475,-45.72086028136297,25,0.9962475,0.043607110157608986,1.1041588485240936,0.5542788329767063
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,19,500,-39.87536190165305,25,0.9960495833333334,0.0422163816789786,1.061489999294281,0.5948181669809856
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,20,525,-39.82052969997577,25,0.9958516666666667,0.06914102924721581,1.2468583839280265,0.6383762079640292
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,21,550,-53.18310611160491,25,0.99565375,0.04643821902573109,1.1140754222869873,0.6790065829991363
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,22,575,-43.0132047383769,25,0.9954558333333333,0.042251939264436565,1.2525252401828766,0.7152996250079013
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,23,600,-45.22971327445898,25,0.9952579166666666,0.034147508442401886,0.9708230594793955,0.7500183749943972
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,24,625,-47.4178120729897,25,0.9950600000000001,0.027102031079786166,0.9776771324021476,0.7901950830128044
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,25,650,-36.55306725772712,25,0.9948620833333334,0.024738668464124203,0.7114794502655665,0.8255214999662712
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,26,675,-48.806588068807194,25,0.9946641666666667,0.04569949551175038,1.0947334170341492,0.8596694999723695
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,27,700,-33.01340579455497,25,0.99446625,0.05976277496665716,1.2549173533916473,0.8938475420000032
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,28,725,-26.032013401234014,25,0.9942683333333333,0.05558253319135734,1.1955815383366175,0.9309295419952832
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,29,750,-46.906016547596536,25,0.9940704166666666,0.03172378769765297,1.1599036753177643,0.9663208749843761
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,30,775,-36.34744304316313,25,0.9938725,0.049012129505475364,1.348660409450531,1.00077791698277
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,31,800,-35.55638516608338,25,0.9936745833333334,0.04037430618579189,1.0804737160603206,1.0361537499702536
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,32,825,-30.480902838727143,25,0.9934766666666667,0.05094258753316743,1.3271105800356184,1.0751864169724286
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,33,850,-60.30260701083912,25,0.99327875,0.04747907631099224,1.4447073539098103,1.110979082994163
gat_qmix__N6__spread__seed2,gat_qmix,mpe:simple_spread,2,34,875,-54.57437524563585,25,0.9930808333333333,0.054511030515034996,1.4399461150169373,1.1464816670049913
