a,b,metric_a,metric_b,stat,p_raw,p_holm,test
qmix,gnn_qmix,62.431999999999995,52.932833333333335,4.094828301879271,0.0025761610359073556,0.00551675140919956,welch
qmix,mlp_qmix,62.431999999999995,62.971000000000004,-1.9670661116783394,0.06984911163101541,0.06984911163101541,welch
gnn_qmix,mlp_qmix,52.932833333333335,62.971000000000004,-4.3443319273363725,0.0018389171363998535,0.00551675140919956,welch
