run_id,algo,env,seed,episode,env_step,return,episode_len,epsilon,loss,grad_norm,wallclock_s
iql__N4__ring__seed0,iql,coord_grid,0,0,25,6.0,25,0.99905,,,0.006141672000012477
iql__N4__ring__seed0,iql,coord_grid,0,1,50,2.0,25,0.9980604166666667,,,0.014585645000011027
iql__N4__ring__seed0,iql,coord_grid,0,2,75,2.0,25,0.9970708333333334,,,0.023087941999961004
iql__N4__ring__seed0,iql,coord_grid,0,3,100,5.0,25,0.99608125,,,0.08657675500001005
iql__N4__ring__seed0,iql,coord_grid,0,4,125,2.0,25,0.9950916666666667,,,0.09408196999993379
iql__N4__ring__seed0,iql,coord_grid,0,5,150,3.0,25,0.9941020833333334,,,0.10224090899998828
iql__N4__ring__seed0,iql,coord_grid,0,6,175,0.0,25,0.9931125,,,0.10963958799993634
iql__N4__ring__seed0,iql,coord_grid,0,7,200,2.0,25,0.9921229166666666,,,0.11722622199999932
iql__N4__ring__seed0,iql,coord_grid,0,8,225,1.0,25,0.9911333333333333,0.2160103949052947,0.4700928883893149,0.5476340059999529
iql__N4__ring__seed0,iql,coord_grid,0,9,250,6.0,25,0.99014375,0.2971893424789111,0.4902167171239853,0.5750916779999216
iql__N4__ring__seed0,iql,coord_grid,0,10,275,2.0,25,0.9891541666666667,0.2615839292605718,0.41383840640385944,0.6011277939999218
iql__N4__ring__seed0,iql,coord_grid,0,11,300,1.0,25,0.9881645833333333,0.13953502352039018,0.2707681047419707,0.6317780680000169
iql__N4__ring__seed0,iql,coord_grid,0,12,325,4.0,25,0.987175,0.19091490443263734,0.2696113479988916,0.6617602599999373
iql__N4__ring__seed0,iql,coord_grid,0,13,350,4.0,25,0.9861854166666667,0.2033103182911873,0.24932987242937088,0.6879275299999108
iql__N4__ring__seed0,iql,coord_grid,0,14,375,3.0,25,0.9851958333333334,0.21816188966234526,0.29837921510140103,0.7149160000000165
iql__N4__ring__seed0,iql,coord_grid,0,15,400,9.0,25,0.98420625,0.27486679951349896,0.30995824187994003,0.743203933000018
iql__N4__ring__seed0,iql,coord_grid,0,16,425,3.0,25,0.9832166666666666,0.2716864219733647,0.32044567593506407,0.7728556700000127
iql__N4__ring__seed0,iql,coord_grid,0,17,450,1.0,25,0.9822270833333333,0.22657579680283865,0.25255250930786133,0.800250091999942
iql__N4__ring__seed0,iql,coord_grid,0,18,475,6.0,25,0.9812375,0.3049734632174174,0.2668511817852656,0.8264158519999683
iql__N4__ring__seed0,iql,coord_grid,0,19,500,2.0,25,0.9802479166666667,0.3096574619412422,0.29208150257666904,0.8534214619999148
iql__N4__ring__seed0,iql,coord_grid,0,20,525,0.0,25,0.9792583333333333,0.24224327504634857,0.19030376630170004,0.8821779689999403
iql__N4__ring__seed0,iql,coord_grid,0,21,550,2.0,25,0.97826875,0.17546170701583227,0.27841714521249133,0.910195759999965
iql__N4__ring__seed0,iql,coord_grid,0,22,575,7.0,25,0.9772791666666667,0.16066505635778108,0.21998813500006995,0.9387437189999446
iql__N4__ring__seed0,iql,coord_grid,0,23,600,3.0,25,0.9762895833333334,0.2847427154580752,0.2526923517386119,0.9678150319999759
iql__N4__ring__seed0,iql,coord_grid,0,24,625,6.0,25,0.9753000000000001,0.21099901092903955,0.25482854672840666,1.000118604000022
iql__N4__ring__seed0,iql,coord_grid,0,25,650,5.0,25,0.9743104166666666,0.2531813755631447,0.21971919884284338,1.0284908489999225
iql__N4__ring__seed0,iql,coord_grid,0,26,675,0.0,25,0.9733208333333333,0.2855413109064102,0.19457460194826126,1.0561931109999705
iql__N4__ring__seed0,iql,coord_grid,0,27,700,1.0,25,0.97233125,0.3157754863301913,0.22090286885698637,1.082874310999955
iql__N4__ring__seed0,iql,coord_grid,0,28,725,4.0,25,0.9713416666666667,0.2544101540531431,0.23293601189340865,1.1171595989999332
iql__N4__ring__seed0,iql,coord_grid,0,29,750,6.0,25,0.9703520833333333,0.2258685107032458,0.20197716106971106,1.1477986959999953
iql__N4__ring__seed0,iql,coord_grid,0,30,775,5.0,25,0.9693625,0.2031621759136518,0.18032125011086464,1.1785474419999673
iql__N4__ring__seed0,iql,coord_grid,0,31,800,3.0,25,0.9683729166666667,0.294808233777682,0.3085019638140996,1.209751747999917
iql__N4__ring__seed0,iql,coord_grid,0,32,825,2.0,25,0.9673833333333334,0.23841817677021027,0.23979389454637254,1.2440097159999368
iql__N4__ring__seed0,iql,coord_grid,0,33,850,4.0,25,0.96639375,0.22858147447307905,0.3057445287704468,1.2732113249999202
iql__N4__ring__seed0,iql,coord_grid,0,34,875,2.0,25,0.9654041666666666,0.22272970030705133,0.23593280961116156,1.3019415520000166
iql__N4__ring__seed0,iql,coord_grid,0,35,900,2.0,25,0.9644145833333333,0.31498976051807404,0.2460322231054306,1.331048406999912
iql__N4__ring__seed0,iql,coord_grid,0,36,925,2.0,25,0.963425,0.21081851316349848,0.253447671021734,1.3619021409999732
