a,b,mean_a,mean_b,stat,p_raw,p_holm,test
iql,vdn,48.069444444444436,69.55555555555556,-1.9019085805055829,0.14040434247526656,0.1839135426396941,welch
iql,qmix,48.069444444444436,137.50555555555556,-3.5814508357853376,0.05788013947060358,0.17364041841181074,welch
iql,gnn_qmix,48.069444444444436,8.527777777777777,6.3031068851849295,0.02408395086435542,0.13706281730012995,welch
vdn,qmix,69.55555555555556,137.50555555555556,-2.619994293984435,0.09195677131984704,0.1839135426396941,welch
vdn,gnn_qmix,69.55555555555556,8.527777777777777,6.491373314822443,0.022843802883354993,0.13706281730012995,welch
qmix,gnn_qmix,137.50555555555556,8.527777777777777,5.335480574060308,0.033364903356286106,0.13706281730012995,welch
