run_id,algo,env,seed,episode,env_step,return,episode_len,epsilon,loss,grad_norm,wallclock_s
gnn_qmix__N6__spread__seed8,gnn_qmix,mpe:simple_spread,8,0,25,-39.80012952394766,25,0.99981,,,0.03023412503534928
gnn_qmix__N6__spread__seed8,gnn_qmix,mpe:simple_spread,8,1,50,-45.8711285594884,25,0.9996120833333333,,,0.04493625002214685
gnn_qmix__N6__spread__seed8,gnn_qmix,mpe:simple_spread,8,2,75,-47.435580458778105,25,0.9994141666666667,,,0.060415874992031604
gnn_qmix__N6__spread__seed8,gnn_qmix,mpe:simple_spread,8,3,100,-54.779647685448076,25,0.99921625,,,0.07491645799018443
gnn_qmix__N6__spread__seed8,gnn_qmix,mpe:simple_spread,8,4,125,-40.1262115045286,25,0.9990183333333333,,,0.08870095800375566
gnn_qmix__N6__spread__seed8,gnn_qmix,mpe:simple_spread,8,5,150,-45.90281643856115,25,0.9988204166666667,,,0.10310166602721438
gnn_qmix__N6__spread__seed8,gnn_qmix,mpe:simple_spread,8,6,175,-33.7157421337453,25,0.9986225,,,0.11767908302135766
gnn_qmix__N6__spread__seed8,gnn_qmix,mpe:simple_spread,8,7,200,-32.33862412110565,25,0.9984245833333333,,,0.13163741602329537
gnn_qmix__N6__spread__seed8,gnn_qmix,mpe:simple_spread,8,8,225,-35.85282285858807,25,0.9982266666666667,0.36088329340730396,4.01770601953779,0.1740267080022022
gnn_qmix__N6__spread__seed8,gnn_qmix,mpe:simple_spread,8,9,250,-38.439897694928476,25,0.99802875,0.18920638412237167,2.3485312859217324,0.21119262499269098
gnn_qmix__N6__spread__seed8,gnn_qmix,mpe:simple_spread,8,10,275,-30.026552521049116,25,0.9978308333333333,0.10968217439949512,1.7233437498410542,0.24787491600727662
gnn_qmix__N6__spread__seed8,gnn_qmix,mpe:simple_spread,8,11,300,-47.34937099054555,25,0.9976329166666666,0.06932772013048331,1.3798620104789734,0.28494587499881163
gnn_qmix__N6__spread__seed8,gnn_qmix,mpe:simple_spread,8,12,325,-32.025941374442496,25,0.997435,0.07866725059492248,1.4115341220583235,0.32737183303106576
gnn_qmix__N6__spread__seed8,gnn_qmix,mpe:simple_spread,8,13,350,-40.819026537636006,25,0.9972370833333334,0.06835389633973439,1.134282688299815,0.36622808303218335
gnn_qmix__N6__spread__seed8,gnn_qmix,mpe:simple_spread,8,14,375,-38.18611180966673,25,0.9970391666666667,0.04811709187924862,1.119341750939687,0.40430962503887713
gnn_qmix__N6__spread__seed8,gnn_qmix,mpe:simple_spread,8,15,400,-33.32989998770104,25,0.99684125,0.04793774150311947,0.9990576406319936,0.44564495800295845
