a,b,mean_a,mean_b,stat,p_raw,p_holm,test
iql,vdn,43.25916666666667,69.19083333333333,-3.7949141130523607,0.0037781649297211847,0.007556329859442369,welch
iql,qmix,43.25916666666667,108.78666666666668,-5.656825324434764,0.00028598411664513906,0.0008579523499354172,welch
iql,gnn_qmix,43.25916666666667,9.176666666666666,26.55076187128151,5.8140267517878315e-11,3.488416051072699e-10,welch
vdn,qmix,69.19083333333333,108.78666666666668,-2.969201028401897,0.009845116588458306,0.009845116588458306,welch
vdn,gnn_qmix,69.19083333333333,9.176666666666666,8.91675339633794,8.87367203572307e-06,4.436836017861535e-05,welch
qmix,gnn_qmix,108.78666666666668,9.176666666666666,8.644099755405492,1.1717177652004596e-05,4.6868710608018384e-05,welch
